,Original Title Text,Title Sentence Vector,Original Description Text,Description Sentence Vector,Original Author Text,Author Sentence Vector
107,"Orland Park boxer, 12, hopes to achieve national title in 2024 — and join the US Olympic team in 5 years",-0.06903959944611415,"Leo Ortiz, 12, of Orland Park, a seventh grader at Jerling Junior High School, has competed in six national championships and has achieved high rankings in the boxing ring.",0.15930428536375985,Alexandra Kukulka,0.12655987688776804
108,PAWS seeking foster homes for pets over holidays,-0.027954692573985085,"PAWS Tinley Park, a no-kill, not-for-profit animal shelter, is once again offering “Home for the Paw-lidays,” a program in which area families who aren’t traveling over the holiday season can foster one of the shelter pets.",0.07120599960035179,Michelle Mullins,0.12541757450526347
109,Chicago Public Schools picks South Side high school principal to lead Office of Diverse Learner Supports and Services,-0.005632637883536518,"Joshua Long, a former speech pathologist, was principal of CPS’ Southside Occupational Academy High School in West Englewood.",0.16528362155077048,Sarah Macaraeg,0.14127318334794836
110,Letters: Chicago police officers should be more visible,-0.028493850491940975,A visible police officer is far more of a police presence than a squad car sitting there.,0.10449498728848994,Chicago Tribune,0.08290120380115695
111,Tree bark can suffer when deer scratch an itch,-0.006838866975158453,"Deer can damage tree bark in your garden, but there are steps you can take to fight back.",0.005262007158307824,Beth Botts,0.00947194858599687
112,"College women’s volleyball is drawing record interest, and Chicago fans are all in",0.0034122993238270283,Patrons at The Globe Pub in Lincoln Square on Thursday were part of a growing legion of fans following volleyball and other women's sports.,0.11364715083618648,Alysa Guffey,0.08930440680705942
113,"Snowflakes, candy canes and 36,000 LED lights: The making of the CTA holiday fleet",-0.002869662595912814,"The CTA holiday train and bus are returning to seasonal glory after quiet pandemic years, running without passengers in 2020 and without Santa in 2021.",0.09633035969454795,Ilana Arougheti,0.08182789344573393
114,Biblioracle: Need a gift idea? Try my suggestion for a book-shopping day out,-0.06823322223499417,"Each holiday season, I try to conjure some book-related gift-giving advice. This year, in my procrastination, I have stumbled on what I think is a truly inspired idea.",0.08791755058337003,John Warner,0.050749439862556756
115,"CPS teacher gave officials the wrong name of boyfriend after video showed him striking a student, records show",-0.030779975757468492,"The girlfriend of a Chicago police officer provided faulty information after he struck a 14-year-old near the school where she worked as a teacher, newly released documents show.",0.19710776495048776,"Christy Gutowski, Stacy St. Clair",0.09813693864271045
116,Ask Amy: Should we try a long-distance relationship or break up?,-0.07276565260690404,"Dear Amy: Should we try a long-distance relationship, or break up now because our future plans don’t seem to include the other?",0.09380246637010714,Amy Dickinson,0.03708971929154359
117,Mary Barra Spent a Decade Transforming GM. It Hasn’t Been Enough.,-0.039651271974435076,The CEO pushed GM hard into electric and driverless cars. The finish line keeps moving farther away.,0.0110998855852813,Mike Colias,-0.010146287619136274
118,"Getting up to speed, Kyle Porter takes control in the post as Batavia beats Geneva. ‘They just found me and hit me.’",-0.019245595496613532,"Kyle Porter was a big key from the opening tipoff Friday night, finishing with a game-high 18 points in a 50-30 victory at archrival Geneva.",0.14365837842342444,Rick Armstrong,0.15715404483489692
119,"Give up basketball? Jake Furtney, an all-state tight end for St. Charles North, says no way. ‘I love our team.’",-0.04633357882266864,Jake Furtney was the driving force Friday night in a 57-46 victory at St. Charles East. He led the North Stars with 22 points and 10 rebounds.,0.11996694083791226,Paul Johnson,0.08790380528080277
120,"Kaleb Simms, who also plays piano, learns to orchestrate Andrew’s attack. ‘I can do a little of everything.’",-0.05108468979597092,"Caleb Simms orchestrated an superb all-around game Friday with 17 points, leading the red-hot Thunderbolts to 56-25 win at Oak Forest.",0.06648830175981857,Patrick McGavin,0.08052782528102398
121,"Basketball and local scores for the Southland, Aurora, Elgin, Naperville and Lake County",-0.0882763636764139,"Results and highlights of high schools and local colleges from the Southland and Aurora, Elgin, Naperville and Lake County coverage areas.",0.2018244123319164,From Staff Reports,0.12498320377562777
122,"North Central College goes for 2, and a 3rd national title in 4 seasons, but falls short in Stagg Bowl",-0.05762121014413424,Defending national champion North Central College loses to Cortland in the Stagg Bowl in its bid for a third title in four seasons.,0.07936296571278945,Staff report,0.10352262626111042
123,It’s easy to find Brother Rice’s Marcos Gonzales on the court. He’s always smiling. ‘I love the thrill of the game.’,-0.02937253369600512,Marcos Gonzales scored 20 points Friday in a convincing 66-46 Catholic League Blue win over De La Salle that kept Brother Rice unbeaten.,0.11073839711025357,Jeff Vorva,0.13790352178330068
124,Big Four Accounting Firms Overhired. Now They’re Starting to Lay Off Partners.,0.00770500156795606,Higher interest rates and weaker economic conditions lessened demand for certain professional services,0.015352880174759775,Mark Maurer,0.035978324129246175
125,Binder with top-secret Russia intelligence missing since end of Trump term -source,-0.01825146948795009,Published by Reuters By Jonathan Landay WASHINGTON (Reuters) – A binder holding top-secret intelligence that contributed to a U.S. assessment that Russia tried to help throw the 2016 U.S. election to Donald Trump has been missing since the last days of his pr…,0.10351230803644285,Towleroad,0.04614416082040407
126,Giuliani ordered to pay $148 million to Georgia election workers in defamation trial,-0.08413888409268111,"Published by Reuters By Andrew Goudsward WASHINGTON (Reuters) – Rudy Giuliani must pay more than $148 million in damages to two former Georgia election workers he defamed through false accusations that they helped rig the 2020 election against Donald Trump, a…",0.12441620973459067,Towleroad,0.11723071949381847
127,"Man dies in crash after sex assault, robbery and kidnapping rampage, police say",-0.017584885194082744,The still unidentified attacker is accused of going on an hourslong spree that began in the city's South Loop early Friday.,0.07317268588212755,Nell Salzman,0.14117141533643007
128,Actor Matthew Perry died from ‘acute effects of ketamine’,-0.0708396635382087,"Published by Reuters By Steve Gorman LOS ANGELES (Reuters) – Actor Matthew Perry died from the “acute effects of ketamine,” a sedative sometimes used to treat depression, with drowning and heart disease found to be contributing factors, the Los Angeles County…",0.08831760019529611,Towleroad,0.058075641845789505
129,"After 40 witnesses and 43 days of testimony, here’s what we learned at Trump’s civil fraud trial",-0.03142259364540223,"Donald Trump's civil business fraud trial has offered fresh insight into the former president's finances, his dealings with lenders and his aspiration to be an NFL owner, among other matters.",0.03106542828027159,Michael R. Sisak and Jennifer Peltz,0.13638062530662864
130,City to remove West Loop homeless encampment in order to clean area,0.017469459162384737,"The encampment has sparked debate over safety concerns and unfair political dealing. Ald. Bill Conway called the cleanup ""a big step forward.""",0.06284589820279507,Jake Sheridan,0.09390412799984915
131,Beverly carjacking suspects plead not guilty as victims’ supporters pack courtroom,0.0249147453578189,Neighbors of a Beverly family that was robbed in a carjacking crowded the courtroom to show support for the victims as the alleged perpetrators pleaded not guilty.,0.0070222146168816835,Jake Sheridan,-0.0037224815459921956
132,"‘Stunning misconduct’: Cook County prosecutors, Chicago police, judge sued in botched prosecution of police officer’s murder",-0.0369962124095764,Two men who fought a 12-year battle for exoneration after they were accused of killing a Chicago police officer have filed sweeping lawsuits against the city.,0.16390261356718838,Madeline Buckley,0.13655390386702493
133,Former Cook County Land Bank employee gets a year in prison for fraud,-0.05019049550173804,A former manager at the Cook County Land Bank Authority was sentenced to a year in prison Friday for using straw buyers to fraudulently purchase and resell blighted properties,0.11347562400624156,Jason Meisner,0.20422767661511898
134,"Walter Liefeld, Biblical scholar and teacher at Deerfield divinity school, dies",-0.04113222661544569,"Walter L. Liefeld was one of the first full-time faculty members at Trinity Evangelical Divinity School, where he taught classes on the New Testament for 31 years.",0.14775679164449684,Bob Goldsborough,0.0714483605697751
135,5 things to watch in the Chicago Bears-Cleveland Browns game — plus our Week 15 predictions,-0.07118381592044898,Myles Garrett and the Cleveland Browns pass rush should be a major factor against Justin Fields and the Chicago Bears on Sunday in Cleveland.,0.11569931657868437,"Colleen Kane, Dan Wiederer",0.15242832632065983
136,"Matthew Perry died from effects of the drug ketamine, according to autopsy report",-0.03198195563163608,An autopsy report on “Friends” star Matthew Perry says he died from the acute effects of the anesthetic ketamine.,0.06395447127579246,Andrew Dalton,0.03235457628034055
137,Jury awards $148 million in damages to two Georgia election workers over Rudy Giuliani’s 2020 election lies,-0.04191808891482651,A jury has awarded $148 million in damages to two former Georgia election workers who sued Rudy Giuliani for defamation over lies he spread about them in 2020 that upended their lives with racist threats and harassment.,0.1568472089838906,Lindsay Whitehurst and Alanna Durkin Richer,0.10045056005765218
